ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,absFC,SignificantPval,SignificantLogFC,chromosome_name,start_position,end_position,strand,gene_biotype,external_gene_name,description
ENSMUSG00000004642,1425.679853,1.102542439,0.077392771,14.24606494,4.74E-46,8.23E-44,1.102542439,TRUE,TRUE,5,33792296,33809918,-1,protein_coding,Slbp,stem-loop binding protein [Source:MGI Symbol;Acc:MGI:108402]
ENSMUSG00000035198,686.5611491,1.539720798,0.108221031,14.22755616,6.18E-46,1.06E-43,1.539720798,TRUE,TRUE,11,101010764,101017245,1,protein_coding,Tubg1,"tubulin, gamma 1 [Source:MGI Symbol;Acc:MGI:101834]"
ENSMUSG00000025747,684.7712427,2.438084305,0.171375321,14.2265776,6.27E-46,1.07E-43,2.438084305,TRUE,TRUE,5,30263200,30278615,-1,protein_coding,Tyms,thymidylate synthase [Source:MGI Symbol;Acc:MGI:98878]
ENSMUSG00000029247,2202.487063,1.229553686,0.086450438,14.22264262,6.63E-46,1.12E-43,1.229553686,TRUE,TRUE,5,77099154,77115356,1,protein_coding,Paics,"phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoribosylaminoimidazole, succinocarboxamide synthetase [Source:MGI Symbol;Acc:MGI:1914304]"
ENSMUSG00000039231,470.637144,1.499221013,0.105442304,14.21840145,7.04E-46,1.18E-43,1.499221013,TRUE,TRUE,X,7927410,7940999,-1,protein_coding,Suv39h1,suppressor of variegation 3-9 1 [Source:MGI Symbol;Acc:MGI:1099440]
ENSMUSG00000054717,1816.233043,1.658658989,0.116823012,14.19805023,9.42E-46,1.56E-43,1.658658989,TRUE,TRUE,8,57964941,57969033,1,protein_coding,Hmgb2,high mobility group box 2 [Source:MGI Symbol;Acc:MGI:96157]
ENSMUSG00000001403,651.5982593,2.272539489,0.160346244,14.17270171,1.35E-45,2.23E-43,2.272539489,TRUE,TRUE,2,164611818,164620742,1,protein_coding,Ube2c,ubiquitin-conjugating enzyme E2C [Source:MGI Symbol;Acc:MGI:1915862]
ENSMUSG00000028678,486.9657867,2.154253839,0.152058274,14.16729113,1.46E-45,2.38E-43,2.154253839,TRUE,TRUE,4,117016836,117039836,-1,protein_coding,Kif2c,kinesin family member 2C [Source:MGI Symbol;Acc:MGI:1921054]
ENSMUSG00000038759,1711.105832,1.136592112,0.080691525,14.08564421,4.65E-45,7.54E-43,1.136592112,TRUE,TRUE,6,35154356,35224531,1,protein_coding,Nup205,nucleoporin 205 [Source:MGI Symbol;Acc:MGI:2141625]
ENSMUSG00000024640,655.7379783,2.095200827,0.148767585,14.08371871,4.78E-45,7.68E-43,2.095200827,TRUE,TRUE,19,15882042,15924701,-1,protein_coding,Psat1,phosphoserine aminotransferase 1 [Source:MGI Symbol;Acc:MGI:2183441]
ENSMUSG00000026039,398.9725183,2.067545184,0.146820323,14.08214576,4.89E-45,7.79E-43,2.067545184,TRUE,TRUE,1,58035130,58065058,1,protein_coding,Sgo2a,shugoshin 2A [Source:MGI Symbol;Acc:MGI:1098767]
ENSMUSG00000106847,941.7517035,-1.581165156,0.112291094,-14.08094891,4.97E-45,7.86E-43,1.581165156,TRUE,TRUE,15,72677449,72682173,-1,lncRNA,Peg13,paternally expressed 13 [Source:MGI Symbol;Acc:MGI:2663476]
ENSMUSG00000020493,555.98674,1.801677348,0.128114785,14.06299319,6.41E-45,1.00E-42,1.801677348,TRUE,TRUE,11,86979979,86999534,-1,protein_coding,Prr11,proline rich 11 [Source:MGI Symbol;Acc:MGI:2444496]
ENSMUSG00000017146,660.1449609,2.345763557,0.16683151,14.06067447,6.63E-45,1.03E-42,2.345763557,TRUE,TRUE,11,101379590,101442781,-1,protein_coding,Brca1,"breast cancer 1, early onset [Source:MGI Symbol;Acc:MGI:104537]"
ENSMUSG00000045273,164.7159018,2.137704114,0.152180658,14.04714728,8.02E-45,1.24E-42,2.137704114,TRUE,TRUE,13,100896182,100912407,-1,protein_coding,Cenph,centromere protein H [Source:MGI Symbol;Acc:MGI:1349448]
ENSMUSG00000025134,1470.872256,1.150730667,0.082167822,14.00463879,1.46E-44,2.23E-42,1.150730667,TRUE,TRUE,11,120482947,120489191,-1,protein_coding,Alyref,Aly/REF export factor [Source:MGI Symbol;Acc:MGI:1341044]
ENSMUSG00000039055,122.9419971,2.588296182,0.18557919,13.94712511,3.28E-44,4.93E-42,2.588296182,TRUE,TRUE,11,94535822,94544790,-1,protein_coding,Eme1,essential meiotic structure-specific endonuclease 1 [Source:MGI Symbol;Acc:MGI:3576783]
ENSMUSG00000042489,762.5019433,2.279746003,0.163700358,13.9263349,4.38E-44,6.55E-42,2.279746003,TRUE,TRUE,4,126450728,126487696,1,protein_coding,Clspn,claspin [Source:MGI Symbol;Acc:MGI:2445153]
ENSMUSG00000051378,290.1141408,2.211315884,0.159394366,13.87323747,9.20E-44,1.37E-41,2.211315884,TRUE,TRUE,11,102796355,102815950,-1,protein_coding,Kif18b,kinesin family member 18B [Source:MGI Symbol;Acc:MGI:2446979]
ENSMUSG00000024791,342.772959,2.149871187,0.155109842,13.86031449,1.10E-43,1.61E-41,2.149871187,TRUE,TRUE,19,6135013,6141807,1,protein_coding,Cdca5,cell division cycle associated 5 [Source:MGI Symbol;Acc:MGI:1915099]
ENSMUSG00000029836,1822.851238,1.283601305,0.092894201,13.81788417,1.99E-43,2.88E-41,1.283601305,TRUE,TRUE,6,51447340,51460684,1,protein_coding,Cbx3,chromobox 3 [Source:MGI Symbol;Acc:MGI:108515]
ENSMUSG00000032254,1902.129184,1.533836964,0.111029467,13.81468362,2.08E-43,2.99E-41,1.533836964,TRUE,TRUE,9,61823187,61854056,-1,protein_coding,Kif23,kinesin family member 23 [Source:MGI Symbol;Acc:MGI:1919069]
ENSMUSG00000038943,1484.10168,2.207837571,0.159863286,13.81078558,2.19E-43,3.14E-41,2.207837571,TRUE,TRUE,7,79944198,79966007,1,protein_coding,Prc1,protein regulator of cytokinesis 1 [Source:MGI Symbol;Acc:MGI:1858961]
ENSMUSG00000079553,692.3268246,2.044737849,0.148733656,13.74764733,5.26E-43,7.46E-41,2.044737849,TRUE,TRUE,17,34094633,34109635,-1,protein_coding,Kifc1,kinesin family member C1 [Source:MGI Symbol;Acc:MGI:109596]
ENSMUSG00000018362,2917.703231,1.532420218,0.111532001,13.73973568,5.87E-43,8.27E-41,1.532420218,TRUE,TRUE,11,106879455,106890367,-1,protein_coding,Kpna2,karyopherin (importin) alpha 2 [Source:MGI Symbol;Acc:MGI:103561]
ENSMUSG00000001440,5966.092301,1.069997762,0.077981469,13.72117995,7.58E-43,1.06E-40,1.069997762,TRUE,TRUE,11,97050540,97078707,-1,protein_coding,Kpnb1,karyopherin (importin) beta 1 [Source:MGI Symbol;Acc:MGI:107532]
ENSMUSG00000058258,1671.923556,1.753127481,0.12795056,13.70160072,9.93E-43,1.38E-40,1.753127481,TRUE,TRUE,13,8935537,8942487,1,protein_coding,Idi1,isopentenyl-diphosphate delta isomerase [Source:MGI Symbol;Acc:MGI:2442264]
ENSMUSG00000027379,757.3475745,2.425872495,0.178054536,13.6243229,2.87E-42,3.96E-40,2.425872495,TRUE,TRUE,2,127643036,127673785,-1,protein_coding,Bub1,"BUB1, mitotic checkpoint serine/threonine kinase [Source:MGI Symbol;Acc:MGI:1100510]"
ENSMUSG00000023908,738.1470172,1.677121382,0.123419465,13.58879157,4.67E-42,6.39E-40,1.677121382,TRUE,TRUE,17,23945310,23955709,1,protein_coding,Pkmyt1,"protein kinase, membrane associated tyrosine/threonine 1 [Source:MGI Symbol;Acc:MGI:2137630]"
ENSMUSG00000046434,5674.310869,1.088589086,0.080609619,13.50445633,1.47E-41,2.00E-39,1.088589086,TRUE,TRUE,15,103148859,103155119,1,protein_coding,Hnrnpa1,heterogeneous nuclear ribonucleoprotein A1 [Source:MGI Symbol;Acc:MGI:104820]
ENSMUSG00000036223,130.8865114,2.359463133,0.174963362,13.4854698,1.90E-41,2.57E-39,2.359463133,TRUE,TRUE,18,74328370,74340889,-1,protein_coding,Ska1,spindle and kinetochore associated complex subunit 1 [Source:MGI Symbol;Acc:MGI:1913718]
ENSMUSG00000017002,3917.489845,-2.209026699,0.164373649,-13.43905616,3.57E-41,4.78E-39,2.209026699,TRUE,TRUE,2,164195990,164231015,-1,protein_coding,Slpi,secretory leukocyte peptidase inhibitor [Source:MGI Symbol;Acc:MGI:109297]
ENSMUSG00000037461,641.2101603,1.035672117,0.077506487,13.36239274,1.00E-40,1.33E-38,1.035672117,TRUE,TRUE,1,191307748,191355800,1,protein_coding,Ints7,integrator complex subunit 7 [Source:MGI Symbol;Acc:MGI:1924315]
ENSMUSG00000004099,3509.921331,1.465629177,0.109801322,13.34801029,1.22E-40,1.61E-38,1.465629177,TRUE,TRUE,9,20818505,20871184,-1,protein_coding,Dnmt1,DNA methyltransferase (cytosine-5) 1 [Source:MGI Symbol;Acc:MGI:94912]
ENSMUSG00000000028,440.0419636,2.444896062,0.183210089,13.34476762,1.27E-40,1.67E-38,2.444896062,TRUE,TRUE,16,18599197,18630737,-1,protein_coding,Cdc45,cell division cycle 45 [Source:MGI Symbol;Acc:MGI:1338073]
ENSMUSG00000022360,2961.815581,1.527409885,0.114484537,13.34162611,1.33E-40,1.73E-38,1.527409885,TRUE,TRUE,15,57957440,57998478,-1,protein_coding,Atad2,"ATPase family, AAA domain containing 2 [Source:MGI Symbol;Acc:MGI:1917722]"
ENSMUSG00000024590,1679.275686,2.213763704,0.16610035,13.32786903,1.59E-40,2.06E-38,2.213763704,TRUE,TRUE,18,56840885,56886496,1,protein_coding,Lmnb1,lamin B1 [Source:MGI Symbol;Acc:MGI:96795]
ENSMUSG00000001517,1055.038657,2.151994433,0.161609475,13.3160165,1.87E-40,2.40E-38,2.151994433,TRUE,TRUE,6,128339930,128353109,1,protein_coding,Foxm1,forkhead box M1 [Source:MGI Symbol;Acc:MGI:1347487]
ENSMUSG00000030254,276.6237198,2.042142265,0.153565754,13.29816196,2.37E-40,3.03E-38,2.042142265,TRUE,TRUE,6,112596811,112673647,-1,protein_coding,Rad18,RAD18 E3 ubiquitin protein ligase [Source:MGI Symbol;Acc:MGI:1890476]
ENSMUSG00000036826,592.0229195,-2.371590986,0.180325795,-13.15170128,1.66E-39,2.10E-37,2.371590986,TRUE,TRUE,7,30264852,30267387,1,protein_coding,Igflr1,IGF-like family receptor 1 [Source:MGI Symbol;Acc:MGI:3655979]
ENSMUSG00000003528,1482.111297,1.032547976,0.078536157,13.14742174,1.76E-39,2.21E-37,1.032547976,TRUE,TRUE,16,17743087,17746083,-1,protein_coding,Slc25a1,"solute carrier family 25 (mitochondrial carrier, citrate transporter), member 1 [Source:MGI Symbol;Acc:MGI:1345283]"
ENSMUSG00000026779,319.6175474,2.218356577,0.168945777,13.13058321,2.20E-39,2.74E-37,2.218356577,TRUE,TRUE,2,23005618,23046036,-1,protein_coding,Mastl,microtubule associated serine/threonine kinase-like [Source:MGI Symbol;Acc:MGI:1914371]
ENSMUSG00000041939,320.9032237,1.655933082,0.12641649,13.09902753,3.34E-39,4.13E-37,1.655933082,TRUE,TRUE,5,114582330,114598652,1,protein_coding,Mvk,mevalonate kinase [Source:MGI Symbol;Acc:MGI:107624]
ENSMUSG00000037628,128.2106854,2.649839432,0.202669872,13.0746588,4.60E-39,5.65E-37,2.649839432,TRUE,TRUE,14,46997998,47009126,1,protein_coding,Cdkn3,cyclin-dependent kinase inhibitor 3 [Source:MGI Symbol;Acc:MGI:1919641]
ENSMUSG00000020841,4095.311871,1.073078493,0.082265335,13.04411509,6.86E-39,8.39E-37,1.073078493,TRUE,TRUE,11,76669250,76737844,-1,protein_coding,Cpd,carboxypeptidase D [Source:MGI Symbol;Acc:MGI:107265]
ENSMUSG00000024056,496.2606229,2.142477566,0.164359633,13.03530271,7.71E-39,9.36E-37,2.142477566,TRUE,TRUE,17,71803095,71833852,-1,protein_coding,Ndc80,NDC80 kinetochore complex component [Source:MGI Symbol;Acc:MGI:1914302]
ENSMUSG00000032218,887.4084526,2.097046921,0.160956774,13.02863416,8.41E-39,1.02E-36,2.097046921,TRUE,TRUE,9,70314974,70328829,-1,protein_coding,Ccnb2,cyclin B2 [Source:MGI Symbol;Acc:MGI:88311]
ENSMUSG00000024660,1947.415421,1.62339838,0.124661583,13.0224432,9.12E-39,1.09E-36,1.62339838,TRUE,TRUE,19,9849660,9876915,-1,protein_coding,Incenp,inner centromere protein [Source:MGI Symbol;Acc:MGI:1313288]
ENSMUSG00000026622,408.3318442,2.054568261,0.158521032,12.96085597,2.04E-38,2.43E-36,2.054568261,TRUE,TRUE,1,191553556,191565162,1,protein_coding,Nek2,NIMA (never in mitosis gene a)-related expressed kinase 2 [Source:MGI Symbol;Acc:MGI:109359]
ENSMUSG00000038175,1157.07266,-1.468953513,0.114141585,-12.86957345,6.68E-38,7.91E-36,1.468953513,TRUE,TRUE,13,45543218,45565498,1,protein_coding,Mylip,myosin regulatory light chain interacting protein [Source:MGI Symbol;Acc:MGI:2388271]
ENSMUSG00000062148,248.5550904,1.958543531,0.152205863,12.86772721,6.84E-38,8.05E-36,1.958543531,TRUE,TRUE,14,52091156,52092100,1,protein_coding,Ear6,"eosinophil-associated, ribonuclease A family, member 6 [Source:MGI Symbol;Acc:MGI:1890463]"
ENSMUSG00000046295,221.1833793,2.333735065,0.182174299,12.81045176,1.43E-37,1.68E-35,2.333735065,TRUE,TRUE,8,71858654,71862548,1,protein_coding,Ankle1,ankyrin repeat and LEM domain containing 1 [Source:MGI Symbol;Acc:MGI:1918775]
ENSMUSG00000024833,823.185531,1.056388564,0.082601711,12.78894288,1.89E-37,2.20E-35,1.056388564,TRUE,TRUE,19,5990570,6014230,-1,protein_coding,Pola2,"polymerase (DNA directed), alpha 2 [Source:MGI Symbol;Acc:MGI:99690]"
ENSMUSG00000003824,300.3235028,1.584377701,0.124349397,12.74133806,3.48E-37,4.03E-35,1.584377701,TRUE,TRUE,8,85598740,85614850,1,protein_coding,Syce2,synaptonemal complex central element protein 2 [Source:MGI Symbol;Acc:MGI:1919096]
ENSMUSG00000021965,225.865704,2.155439003,0.169701071,12.70138713,5.81E-37,6.68E-35,2.155439003,TRUE,TRUE,14,58044018,58063642,-1,protein_coding,Ska3,spindle and kinetochore associated complex subunit 3 [Source:MGI Symbol;Acc:MGI:3041235]
ENSMUSG00000021811,796.5562065,1.570346998,0.123804929,12.68404262,7.25E-37,8.29E-35,1.570346998,TRUE,TRUE,14,20434706,20438978,-1,protein_coding,Dnajc9,DnaJ heat shock protein family (Hsp40) member C9 [Source:MGI Symbol;Acc:MGI:1915326]
ENSMUSG00000021876,1186.558081,-1.366115508,0.107879379,-12.66336087,9.44E-37,1.07E-34,1.366115508,TRUE,TRUE,14,51328534,51343608,1,protein_coding,Rnase4,"ribonuclease, RNase A family 4 [Source:MGI Symbol;Acc:MGI:1926217]"
ENSMUSG00000028044,575.4233788,1.571666275,0.124121064,12.66236545,9.56E-37,1.08E-34,1.571666275,TRUE,TRUE,3,89322779,89325690,-1,protein_coding,Cks1b,CDC28 protein kinase 1b [Source:MGI Symbol;Acc:MGI:1889208]
ENSMUSG00000015243,5109.002538,-1.614177458,0.127926919,-12.61796557,1.68E-36,1.89E-34,1.614177458,TRUE,TRUE,4,53030787,53159895,-1,protein_coding,Abca1,"ATP-binding cassette, sub-family A (ABC1), member 1 [Source:MGI Symbol;Acc:MGI:99607]"
ENSMUSG00000029591,198.1835492,2.044954142,0.162096272,12.61567657,1.73E-36,1.93E-34,2.044954142,TRUE,TRUE,5,114268447,114277384,1,protein_coding,Ung,uracil DNA glycosylase [Source:MGI Symbol;Acc:MGI:109352]
ENSMUSG00000050410,634.5750302,2.169835247,0.172113628,12.60699267,1.93E-36,2.15E-34,2.169835247,TRUE,TRUE,17,35823631,35827721,-1,protein_coding,Tcf19,transcription factor 19 [Source:MGI Symbol;Acc:MGI:103180]
ENSMUSG00000032815,395.7504419,2.202155847,0.175253601,12.56553834,3.27E-36,3.61E-34,2.202155847,TRUE,TRUE,8,123995039,124045315,-1,protein_coding,Fanca,"Fanconi anemia, complementation group A [Source:MGI Symbol;Acc:MGI:1341823]"
ENSMUSG00000031262,307.7712416,1.832626324,0.145938422,12.55753147,3.61E-36,3.97E-34,1.832626324,TRUE,TRUE,X,133208833,133263388,1,protein_coding,Cenpi,centromere protein I [Source:MGI Symbol;Acc:MGI:2147897]
ENSMUSG00000112808,967.2015421,1.550477991,0.123631884,12.54108516,4.45E-36,4.86E-34,1.550477991,TRUE,TRUE,10,25983687,25984319,1,processed_pseudogene,Gm4739,predicted gene 4739 [Source:MGI Symbol;Acc:MGI:3642984]
ENSMUSG00000072980,164.2867536,2.28505367,0.182345268,12.53146678,5.02E-36,5.45E-34,2.28505367,TRUE,TRUE,2,119439993,119448950,-1,protein_coding,Oip5,Opa interacting protein 5 [Source:MGI Symbol;Acc:MGI:1917895]
ENSMUSG00000031756,238.1417126,2.055684279,0.164386348,12.50520073,6.99E-36,7.55E-34,2.055684279,TRUE,TRUE,8,117648469,117668246,1,protein_coding,Cenpn,centromere protein N [Source:MGI Symbol;Acc:MGI:1919405]
ENSMUSG00000032392,321.4635569,-1.693317193,0.135645689,-12.48338375,9.20E-36,9.88E-34,1.693317193,TRUE,TRUE,9,65102635,65146506,1,protein_coding,Parp16,"poly (ADP-ribose) polymerase family, member 16 [Source:MGI Symbol;Acc:MGI:2446133]"
ENSMUSG00000017499,352.5839613,2.587588172,0.207324113,12.48088383,9.49E-36,1.01E-33,2.587588172,TRUE,TRUE,11,98798627,98814766,1,protein_coding,Cdc6,cell division cycle 6 [Source:MGI Symbol;Acc:MGI:1345150]
ENSMUSG00000094777,703.1071594,2.3842626,0.191309246,12.46287177,1.19E-35,1.26E-33,2.3842626,TRUE,TRUE,13,22017196,22017677,-1,protein_coding,H2ac24,H2A clustered histone 24 [Source:MGI Symbol;Acc:MGI:3710573]
ENSMUSG00000037544,588.6341193,2.041263034,0.164016524,12.44547185,1.48E-35,1.56E-33,2.041263034,TRUE,TRUE,14,47625236,47655864,-1,protein_coding,Dlgap5,DLG associated protein 5 [Source:MGI Symbol;Acc:MGI:2183453]
ENSMUSG00000041840,295.7661548,1.508794751,0.122113379,12.35568754,4.54E-35,4.77E-33,1.508794751,TRUE,TRUE,18,77845267,77861586,-1,protein_coding,Haus1,"HAUS augmin-like complex, subunit 1 [Source:MGI Symbol;Acc:MGI:2385076]"
ENSMUSG00000028066,454.7774275,1.62747513,0.131810052,12.34712459,5.05E-35,5.27E-33,1.62747513,TRUE,TRUE,3,88301450,88317638,-1,protein_coding,Pmf1,polyamine-modulated factor 1 [Source:MGI Symbol;Acc:MGI:1914287]
ENSMUSG00000027496,386.4968769,2.268172724,0.184205658,12.31326306,7.69E-35,7.99E-33,2.268172724,TRUE,TRUE,2,172198110,172212455,-1,protein_coding,Aurka,aurora kinase A [Source:MGI Symbol;Acc:MGI:894678]
ENSMUSG00000059743,1501.631369,1.859499113,0.152906603,12.16101249,5.01E-34,5.15E-32,1.859499113,TRUE,TRUE,3,89000895,89009266,-1,protein_coding,Fdps,farnesyl diphosphate synthetase [Source:MGI Symbol;Acc:MGI:104888]
ENSMUSG00000029177,730.006081,1.732426964,0.142921905,12.12149362,8.13E-34,8.31E-32,1.732426964,TRUE,TRUE,5,30824121,30832174,1,protein_coding,Cenpa,centromere protein A [Source:MGI Symbol;Acc:MGI:88375]
ENSMUSG00000033970,315.1730404,1.743342876,0.143882307,12.11645066,8.64E-34,8.79E-32,1.743342876,TRUE,TRUE,5,151566221,151574707,-1,protein_coding,Rfc3,replication factor C (activator 1) 3 [Source:MGI Symbol;Acc:MGI:1916513]
ENSMUSG00000027654,196.5877944,2.178463607,0.179871517,12.11122053,9.21E-34,9.32E-32,2.178463607,TRUE,TRUE,2,158610013,158628557,1,protein_coding,Fam83d,"family with sequence similarity 83, member D [Source:MGI Symbol;Acc:MGI:1919128]"
ENSMUSG00000030750,294.6628487,1.591250376,0.131508745,12.09995862,1.06E-33,1.06E-31,1.591250376,TRUE,TRUE,7,125066812,125090768,-1,protein_coding,Nsmce1,"NSE1 homolog, SMC5-SMC6 complex component [Source:MGI Symbol;Acc:MGI:1914961]"
ENSMUSG00000000568,2688.170641,1.227187611,0.101450516,12.09641566,1.10E-33,1.11E-31,1.227187611,TRUE,TRUE,5,100103794,100126797,-1,protein_coding,Hnrnpd,heterogeneous nuclear ribonucleoprotein D [Source:MGI Symbol;Acc:MGI:101947]
ENSMUSG00000085208,1624.716715,1.160121343,0.096052618,12.07797739,1.38E-33,1.38E-31,1.160121343,TRUE,TRUE,11,86092137,86195269,1,lncRNA,Brip1os,"BRCA1 interacting protein C-terminal helicase 1, opposite strand [Source:MGI Symbol;Acc:MGI:1921288]"
ENSMUSG00000068101,142.456893,2.79090159,0.231431609,12.05929303,1.73E-33,1.72E-31,2.79090159,TRUE,TRUE,15,82117980,82128949,-1,protein_coding,Cenpm,centromere protein M [Source:MGI Symbol;Acc:MGI:1913820]
ENSMUSG00000019773,418.3017864,2.088756164,0.173275234,12.05455688,1.84E-33,1.81E-31,2.088756164,TRUE,TRUE,10,5749160,5755600,-1,protein_coding,Fbxo5,F-box protein 5 [Source:MGI Symbol;Acc:MGI:1914391]
ENSMUSG00000026390,7648.81448,2.105248772,0.175030265,12.02791284,2.53E-33,2.49E-31,2.105248772,TRUE,TRUE,1,120402267,120432753,-1,protein_coding,Marco,macrophage receptor with collagenous structure [Source:MGI Symbol;Acc:MGI:1309998]
ENSMUSG00000014846,2890.87457,-2.169557825,0.180606668,-12.01261197,3.05E-33,2.98E-31,2.169557825,TRUE,TRUE,8,106194125,106198158,-1,protein_coding,Tppp3,tubulin polymerization-promoting protein family member 3 [Source:MGI Symbol;Acc:MGI:1915221]
ENSMUSG00000024030,46071.05217,-1.039956617,0.086620329,-12.00591854,3.31E-33,3.21E-31,1.039956617,TRUE,TRUE,17,31276649,31336962,1,protein_coding,Abcg1,ATP binding cassette subfamily G member 1 [Source:MGI Symbol;Acc:MGI:107704]
ENSMUSG00000025758,518.6308023,1.66165622,0.13842829,12.00373292,3.40E-33,3.28E-31,1.66165622,TRUE,TRUE,3,40754454,40771318,1,protein_coding,Plk4,polo like kinase 4 [Source:MGI Symbol;Acc:MGI:101783]
ENSMUSG00000020838,2410.197853,-1.285865926,0.10717492,-11.99782494,3.65E-33,3.51E-31,1.285865926,TRUE,TRUE,11,76889429,76923166,1,protein_coding,Slc6a4,"solute carrier family 6 (neurotransmitter transporter, serotonin), member 4 [Source:MGI Symbol;Acc:MGI:96285]"
ENSMUSG00000093930,3477.762689,1.184470114,0.099064679,11.95653308,6.00E-33,5.75E-31,1.184470114,TRUE,TRUE,13,120151915,120169796,1,protein_coding,Hmgcs1,3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 [Source:MGI Symbol;Acc:MGI:107592]
ENSMUSG00000110537,1448.560927,1.562087863,0.130663182,11.95507288,6.11E-33,5.82E-31,1.562087863,TRUE,TRUE,8,123891994,123905504,1,lncRNA,Gm4316,predicted gene 4316 [Source:MGI Symbol;Acc:MGI:3782497]
ENSMUSG00000074476,352.8073852,2.15221389,0.180665791,11.91268077,1.02E-32,9.54E-31,2.15221389,TRUE,TRUE,9,21666738,21671599,-1,protein_coding,Spc24,"SPC24, NDC80 kinetochore complex component, homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914879]"
ENSMUSG00000042606,365.7825122,1.852208483,0.15598001,11.87465292,1.60E-32,1.49E-30,1.852208483,TRUE,TRUE,7,126461144,126464549,1,protein_coding,Hirip3,HIRA interacting protein 3 [Source:MGI Symbol;Acc:MGI:2142364]
ENSMUSG00000025474,683.1432688,1.333422698,0.112723937,11.82909981,2.76E-32,2.55E-30,1.333422698,TRUE,TRUE,7,139575868,139616582,-1,protein_coding,Tubgcp2,"tubulin, gamma complex associated protein 2 [Source:MGI Symbol;Acc:MGI:1921487]"
ENSMUSG00000018102,896.4035352,-2.02085596,0.171060127,-11.81371719,3.32E-32,3.05E-30,2.02085596,TRUE,TRUE,13,23868182,23876891,1,protein_coding,H2bc4,H2B clustered histone 4 [Source:MGI Symbol;Acc:MGI:1915274]
ENSMUSG00000038005,791.3727777,1.359543258,0.1153931,11.78184186,4.84E-32,4.42E-30,1.359543258,TRUE,TRUE,8,61343452,61361705,1,protein_coding,Hpf1,histone PARylation factor 1 [Source:MGI Symbol;Acc:MGI:1919862]
ENSMUSG00000027074,430.238804,2.201177141,0.186939287,11.77482365,5.26E-32,4.78E-30,2.201177141,TRUE,TRUE,2,84766923,84788853,1,protein_coding,Slc43a3,"solute carrier family 43, member 3 [Source:MGI Symbol;Acc:MGI:1931054]"
ENSMUSG00000028884,496.2565825,1.820495994,0.154656897,11.77119179,5.49E-32,4.97E-30,1.820495994,TRUE,TRUE,4,132495643,132506063,1,protein_coding,Rpa2,replication protein A2 [Source:MGI Symbol;Acc:MGI:1339939]
ENSMUSG00000024007,514.0876092,1.551099652,0.131902575,11.75943417,6.32E-32,5.68E-30,1.551099652,TRUE,TRUE,17,29469777,29483160,-1,protein_coding,Ppil1,peptidylprolyl isomerase (cyclophilin)-like 1 [Source:MGI Symbol;Acc:MGI:1916066]
